customer_id,age,gender,region,city_tier,employment_status,employment_length_years,annual_income,credit_score,housing_status,marital_status,existing_debts_count
CUST-104458,21,Female,North,Tier 2,Salaried - Public Sector,1.0,53952.87,682,Owned,Married,2
CUST-104459,43,Male,North,Tier 1,Salaried - Public Sector,0.0,68766.71,786,Owned,Married,2
CUST-104460,48,Male,East,Rural,Salaried - Public Sector,5.0,39015.92,721,Owned,Married,0
CUST-104461,55,Female,South,Tier 2,Salaried - Corporate,0.0,44055.73,575,Owned,Married,1
CUST-104462,45,Male,East,Tier 1,Salaried - Corporate,,110819.18,728,Owned,Married,4
CUST-104463,48,Female,South,Rural,Salaried - Corporate,3.0,26579.21,702,Mortgaged,Married,4
CUST-104464,31,Female,West,Tier 1,Contractual,0.0,39409.02,586,Owned,Married,1
CUST-104465,25,Male,South,Tier 2,Salaried - Public Sector,0.0,57300.79,641,Rented,Married,2
CUST-104466,45,Female,East,Tier 1,Salaried - Corporate,0.0,63869.56,751,,Married,1
CUST-104467,41,Female,South,Tier 1,Salaried - Corporate,4.0,104714.07,665,Mortgaged,Married,1
CUST-104468,38,Male,West,Tier 1,Self-Employed Professional,9.0,65074.05,729,Rented,Divorced,3
CUST-104469,40,Female,East,Tier 1,Salaried - Corporate,11.0,222075.42,759,Mortgaged,Divorced,4
CUST-104470,40,Female,South,Tier 3,Self-Employed Business,5.0,64727.21,722,Rented,Single,5
CUST-104471,49,Male,North,Tier 2,Salaried - Corporate,13.0,100625.01,708,Mortgaged,Single,2
CUST-104472,49,Male,East,Tier 1,Salaried - Corporate,11.0,109797.19,702,Mortgaged,Married,0
CUST-104473,42,Male,Central,Tier 2,Contractual,7.0,51051.7,696,Mortgaged,Single,1
CUST-104474,45,Male,North,Tier 2,Salaried - Corporate,2.0,56615.65,747,Mortgaged,Single,1
CUST-104475,42,Male,West,Rural,Self-Employed Professional,10.0,97596.72,716,Owned,Single,3
CUST-104476,32,Female,East,Tier 2,Salaried - Corporate,2.0,112195.56,726,Owned,Married,1
CUST-104477,44,Male,South,Tier 2,Salaried - Public Sector,3.0,55006.09,715,Mortgaged,Single,0
CUST-104478,23,Female,Central,Tier 1,Salaried - Corporate,2.0,49666.28,678,Rented,Single,1
CUST-104479,47,Male,East,Tier 1,Salaried - Corporate,15.0,175824.91,797,Rented,Single,1
CUST-104480,25,Male,West,Tier 2,Salaried - Corporate,4.0,54693.79,757,Rented,Single,0
CUST-104481,39,Female,South,Tier 1,Self-Employed Business,1.0,100445.56,639,Owned,Single,2
CUST-104482,28,Female,North,Tier 2,Contractual,0.0,30383.43,647,Mortgaged,Married,3
CUST-104483,42,Male,East,Tier 2,Salaried - Corporate,2.0,36621.34,752,Rented,Single,1
CUST-104484,36,Male,Central,Tier 1,Salaried - Corporate,3.0,83485.79,744,Rented,Married,4
CUST-104485,21,Female,West,Rural,Salaried - Public Sector,1.0,42260.53,604,Rented,Married,2
CUST-104486,41,Male,North,Rural,Salaried - Public Sector,7.0,36617.52,745,Mortgaged,Married,1
CUST-104487,31,Male,South,Tier 2,Self-Employed Professional,4.0,63579.6,686,Mortgaged,Married,3
CUST-104488,45,Male,South,Tier 2,Self-Employed Professional,3.0,57912.26,707,Mortgaged,Single,1
CUST-104489,37,Female,East,Tier 1,Self-Employed Business,1.0,72859.0,731,Family Owned,Married,1
CUST-104490,40,Male,North,Tier 1,Salaried - Corporate,5.0,101281.24,776,Owned,Single,2
CUST-104491,27,Female,North,Rural,Salaried - Corporate,6.0,46980.66,642,Rented,Single,1
CUST-104492,31,Female,West,Tier 1,Self-Employed Business,9.0,182446.51,752,Mortgaged,Single,2
CUST-104493,32,Female,West,Tier 1,Salaried - Public Sector,11.0,51728.96,711,Owned,Married,1
CUST-104494,45,Male,West,Tier 1,Contractual,1.0,58097.26,595,Owned,Married,3
CUST-104495,53,Male,Central,Tier 2,Salaried - Public Sector,0.0,70022.76,714,Mortgaged,Married,1
CUST-104496,28,Male,South,Tier 1,Salaried - Public Sector,4.0,57826.27,671,Owned,Married,4
CUST-104497,47,Male,West,Tier 3,Salaried - Public Sector,15.0,28164.23,687,Family Owned,Married,1
CUST-104498,21,Female,East,Tier 1,Salaried - Corporate,1.0,94818.83,674,Mortgaged,Single,0
CUST-104499,25,Female,Central,Tier 3,Salaried - Corporate,4.0,18385.46,657,,Married,3
CUST-104500,27,Female,North,Rural,Self-Employed Business,2.0,41019.12,635,Mortgaged,Divorced,1
CUST-104501,23,Female,North,Tier 3,Salaried - Corporate,2.0,46632.91,665,Owned,Married,2
CUST-104502,21,Female,West,Tier 2,Salaried - Corporate,1.0,50266.31,668,Owned,Married,1
CUST-104503,41,Male,Central,Tier 1,Salaried - Public Sector,3.0,41518.04,640,Rented,Married,1
CUST-104504,34,Other,West,Tier 3,Self-Employed Professional,7.0,52394.27,605,Owned,Married,1
CUST-104505,40,Male,West,Tier 3,Salaried - Corporate,4.0,24659.47,675,Rented,Married,3
CUST-104506,43,Female,South,Tier 1,Salaried - Public Sector,8.0,70732.84,702,Rented,Married,3
CUST-104507,39,Male,West,Tier 2,Salaried - Corporate,2.0,44546.33,649,Mortgaged,Married,0
CUST-104508,43,Female,West,Tier 1,Self-Employed Business,12.0,86288.09,723,Mortgaged,Married,1
CUST-104509,36,Male,West,Tier 2,Self-Employed Business,4.0,41132.46,705,Rented,Married,2
CUST-104510,25,Female,East,Tier 1,Self-Employed Business,2.0,163408.44,820,Family Owned,Married,2
CUST-104511,47,Female,North,Tier 2,Self-Employed Business,0.0,66023.0,599,Family Owned,Married,2
CUST-104512,31,Female,East,Tier 2,Self-Employed Business,0.0,43625.47,677,Mortgaged,Married,3
CUST-104513,27,Female,South,Tier 1,Self-Employed Business,2.0,87364.96,674,Mortgaged,Married,1
CUST-104514,35,Male,Central,Tier 3,Salaried - Corporate,1.0,96734.73,761,Owned,Married,0
CUST-104515,27,Male,East,Tier 3,Salaried - Corporate,0.0,48036.7,603,Family Owned,Married,4
CUST-104516,32,Female,East,Tier 2,Self-Employed Professional,4.0,126187.15,722,Owned,Married,3
CUST-104517,40,Female,North-East,Tier 3,Contractual,19.0,9769.96,600,Mortgaged,Married,3
CUST-104518,40,Male,North,Tier 3,Self-Employed Professional,3.0,44086.04,617,Owned,Single,1
CUST-104519,28,Male,North,Tier 2,Salaried - Corporate,4.0,32860.92,628,Mortgaged,Married,3
CUST-104520,32,Male,East,Tier 1,Contractual,1.0,27685.27,586,Rented,Married,2
CUST-104521,47,Male,South,Tier 2,Self-Employed Professional,1.0,41775.69,666,Mortgaged,Married,1
CUST-104522,41,Male,South,Tier 3,Self-Employed Professional,2.0,107576.0,597,Family Owned,Single,0
CUST-104523,57,Male,West,Tier 2,Self-Employed Professional,10.0,101738.16,713,Rented,Married,5
CUST-104524,48,Male,East,Tier 2,Self-Employed Professional,19.0,42056.39,747,Mortgaged,Single,0
CUST-104525,48,Male,North,Rural,Salaried - Corporate,8.0,32208.44,728,Mortgaged,Single,5
CUST-104526,23,Female,South,Tier 1,Salaried - Corporate,0.0,84439.81,702,Mortgaged,Divorced,3
CUST-104527,44,Male,North,Tier 1,Contractual,3.0,52215.78,659,Rented,Married,1
CUST-104528,36,Female,East,Tier 3,Salaried - Corporate,3.0,68378.55,630,Mortgaged,Single,2
CUST-104529,31,Female,North,Tier 1,Self-Employed Business,10.0,148293.37,728,Mortgaged,Single,3
CUST-104530,38,Male,West,Tier 1,Salaried - Corporate,8.0,174455.96,688,Mortgaged,Married,3
CUST-104531,46,Female,East,Tier 3,Self-Employed Business,7.0,73943.63,694,Rented,Married,1
CUST-104532,42,Female,North,Tier 2,Salaried - Public Sector,4.0,41029.24,770,Owned,Married,2
CUST-104533,28,Male,South,Tier 2,Self-Employed Professional,6.0,40583.81,738,Family Owned,Married,0
CUST-104534,44,Male,East,Tier 2,Salaried - Corporate,7.0,31578.55,700,Mortgaged,Single,2
CUST-104535,30,Male,South,Tier 1,Salaried - Corporate,4.0,38464.33,678,Owned,Married,1
CUST-104536,39,Female,South,Tier 2,Self-Employed Professional,11.0,99189.67,716,Owned,Single,1
CUST-104537,33,Male,Central,Tier 2,Salaried - Corporate,0.0,120019.93,733,Rented,Divorced,0
CUST-104538,34,Male,South,Tier 1,Self-Employed Professional,13.0,91602.05,703,Rented,Divorced,2
CUST-104539,44,Female,South,Tier 3,Salaried - Public Sector,8.0,76385.11,804,Owned,Married,2
CUST-104540,26,Male,West,Tier 1,Self-Employed Business,4.0,96918.93,743,Mortgaged,Single,4
CUST-104541,56,Female,South,Tier 1,Salaried - Corporate,11.0,95397.95,770,Mortgaged,Married,1
CUST-104542,21,Male,North,Tier 1,Salaried - Public Sector,1.0,33841.53,627,Mortgaged,Single,1
CUST-104543,31,Female,North,Tier 1,Salaried - Public Sector,3.0,88190.73,678,Mortgaged,Married,2
CUST-104544,40,Male,Central,Tier 3,Salaried - Corporate,10.0,29547.49,637,Rented,Married,3
CUST-104545,42,Male,Central,Tier 1,Self-Employed Professional,,141594.8,658,Rented,Married,2
CUST-104546,35,Male,North,Tier 1,Salaried - Corporate,3.0,133775.68,780,Mortgaged,Married,1
CUST-104547,36,Other,East,Tier 1,Salaried - Corporate,1.0,82023.99,720,Owned,Single,0
CUST-104548,41,Male,North,Tier 2,Salaried - Corporate,0.0,67280.28,659,Owned,Single,2
CUST-104549,34,Female,East,Tier 1,Salaried - Corporate,13.0,74728.42,694,Mortgaged,Married,2
CUST-104550,50,Female,North,Tier 1,Self-Employed Business,2.0,148759.71,785,,Single,1
CUST-104551,45,Female,North,Tier 2,Salaried - Public Sector,6.0,103698.29,738,Owned,Divorced,0
CUST-104552,45,Male,West,Tier 3,Salaried - Corporate,2.0,40866.47,642,Owned,Single,4
CUST-104553,27,Female,South,Tier 3,Salaried - Corporate,4.0,44122.96,723,Owned,Married,2
CUST-104554,36,Female,North,Tier 3,Self-Employed Professional,2.0,17072.66,707,,Married,2
CUST-104555,33,Male,West,Tier 1,Self-Employed Business,8.0,127747.21,704,Rented,Divorced,5
CUST-104556,26,Male,West,Tier 2,Salaried - Corporate,5.0,36659.97,646,Mortgaged,Married,1
CUST-104557,40,Female,East,Tier 2,Salaried - Corporate,3.0,49073.92,662,Rented,Single,0
CUST-104558,31,Other,Central,Tier 1,Self-Employed Business,10.0,132790.96,751,Rented,Married,1
CUST-104559,43,Male,South,Tier 1,Salaried - Corporate,2.0,31393.24,647,Rented,Single,1
CUST-104560,26,Female,North,Tier 1,Salaried - Corporate,5.0,88891.51,639,Owned,Married,2
CUST-104561,54,Male,North,Tier 1,Salaried - Corporate,6.0,79852.34,662,Mortgaged,Single,1
CUST-104562,28,Male,South,Tier 1,Salaried - Public Sector,3.0,84427.21,702,Owned,Married,4
CUST-104563,39,Male,North,Rural,Self-Employed Business,13.0,35079.41,755,Rented,Divorced,1
CUST-104564,44,Male,South,Tier 3,Salaried - Public Sector,5.0,57373.95,695,Family Owned,Married,0
CUST-104565,31,Female,North,Tier 2,Salaried - Corporate,10.0,63098.28,746,Mortgaged,Married,2
CUST-104566,45,Male,South,Tier 1,Salaried - Public Sector,7.0,47964.2,698,Rented,Married,1
CUST-104567,24,Male,North,Tier 1,Salaried - Corporate,3.0,35512.58,650,Mortgaged,Married,0
CUST-104568,51,Male,South,Tier 2,Self-Employed Professional,2.0,47816.54,628,Mortgaged,Divorced,1
CUST-104569,37,Male,East,Tier 2,Salaried - Public Sector,16.0,69445.32,744,Family Owned,Married,3
CUST-104570,31,Other,South,Tier 3,Contractual,0.0,24656.56,648,Owned,Married,2
CUST-104571,34,Female,South,Tier 1,Salaried - Public Sector,13.0,27013.52,618,Rented,Single,2
CUST-104572,45,Male,North-East,Tier 1,Self-Employed Professional,4.0,70442.95,717,Rented,Married,0
CUST-104573,31,Female,West,Rural,Salaried - Public Sector,8.0,38656.29,651,Rented,Married,1
CUST-104574,29,Male,South,Tier 1,Salaried - Corporate,2.0,182972.9,744,Owned,Single,0
CUST-104575,34,Female,East,Tier 1,Self-Employed Professional,2.0,186287.4,696,Family Owned,Married,1
CUST-104576,25,Female,East,Tier 1,Salaried - Corporate,1.0,64413.77,685,Rented,Married,4
CUST-104577,55,Male,North,Tier 1,Self-Employed Professional,,95899.9,705,Family Owned,Married,3
CUST-104578,31,Female,North,Tier 3,Salaried - Corporate,0.0,20557.67,668,Mortgaged,Married,2
CUST-104579,45,Male,East,Tier 2,Salaried - Corporate,2.0,14568.82,617,Rented,Married,1
CUST-104580,39,Male,South,Tier 1,Salaried - Public Sector,2.0,54371.37,754,Owned,Married,3
CUST-104581,27,Male,North,Tier 1,Salaried - Public Sector,,95188.78,725,Mortgaged,Single,1
CUST-104582,36,Female,South,Tier 3,Self-Employed Professional,4.0,55322.42,635,Rented,Married,2
CUST-104583,44,Male,North,Tier 1,Self-Employed Professional,1.0,54882.29,600,Owned,Single,1
CUST-104584,35,Female,Central,Tier 1,Salaried - Corporate,4.0,111144.55,776,Family Owned,Married,2
CUST-104585,48,Female,North,Tier 3,Self-Employed Business,1.0,192466.73,701,,Married,3
CUST-104586,47,Male,North,Tier 3,Salaried - Corporate,0.0,19299.07,577,Owned,Single,2
CUST-104587,46,Male,East,Tier 3,Salaried - Corporate,4.0,39578.23,726,Family Owned,Single,1
CUST-104588,32,Female,South,Tier 2,Salaried - Corporate,2.0,41506.61,642,Owned,Married,0
CUST-104589,26,Male,East,Tier 1,Self-Employed Professional,1.0,88342.93,734,Mortgaged,Married,1
CUST-104590,30,Male,South,Tier 3,Salaried - Corporate,1.0,32346.24,663,Mortgaged,Married,3
CUST-104591,38,Other,South,Tier 2,Salaried - Corporate,3.0,218800.52,653,Mortgaged,Single,1
CUST-104592,42,Female,West,Tier 1,Salaried - Public Sector,12.0,60754.5,737,Owned,Married,4
CUST-104593,21,Male,North,Tier 1,Salaried - Public Sector,1.0,71858.17,639,Owned,Divorced,1
CUST-104594,36,Female,South,Tier 1,Salaried - Public Sector,0.0,68147.53,622,Rented,Married,2
CUST-104595,38,Male,Central,Tier 1,Salaried - Public Sector,7.0,38604.03,574,Owned,Married,1
CUST-104596,34,Male,North,Tier 1,Unemployed,0.0,18840.67,478,Owned,Single,3
CUST-104597,49,Female,South,Tier 1,Self-Employed Business,0.0,33926.39,630,Rented,Married,1
CUST-104598,41,Female,North,Tier 1,Salaried - Corporate,4.0,173507.16,735,Mortgaged,Married,2
CUST-104599,50,Male,North,Tier 1,Self-Employed Professional,9.0,147904.35,746,Rented,Married,3
CUST-104600,34,Male,North,Tier 1,Salaried - Public Sector,3.0,50596.81,713,Mortgaged,Married,2
CUST-104601,46,Female,North,Tier 1,Salaried - Corporate,2.0,64790.26,605,Rented,Married,3
CUST-104602,53,Male,North,Tier 1,Salaried - Corporate,16.0,117650.56,657,Rented,Married,1
CUST-104603,50,Male,South,Tier 1,Self-Employed Business,0.0,115073.81,813,Mortgaged,Single,1
CUST-104604,26,Male,North,Tier 1,Salaried - Public Sector,0.0,32917.04,643,Rented,Divorced,3
CUST-104605,34,Female,West,Tier 2,Salaried - Public Sector,12.0,52433.96,726,Rented,Married,1
CUST-104606,33,Male,West,Tier 1,Salaried - Corporate,,121185.81,675,Mortgaged,Single,3
CUST-104607,41,Male,South,Tier 1,Contractual,2.0,12236.33,597,,Married,5
CUST-104608,43,Male,North-East,Tier 3,Self-Employed Professional,4.0,53911.72,726,Rented,Married,1
CUST-104609,28,Male,East,Tier 2,Contractual,1.0,18471.4,496,Owned,Married,4
CUST-104610,37,Male,West,Tier 2,Salaried - Corporate,12.0,102102.88,754,Rented,Married,3
CUST-104611,21,Male,North,Tier 2,Salaried - Public Sector,1.0,40897.59,679,Rented,Married,0
CUST-104612,51,Male,West,Tier 1,Self-Employed Professional,4.0,61634.04,573,Mortgaged,Married,2
CUST-104613,31,Female,Central,Tier 2,Salaried - Corporate,0.0,81949.47,694,Mortgaged,Single,3
CUST-104614,37,Male,North,Tier 2,Salaried - Corporate,,34587.14,633,Rented,Married,4
CUST-104615,33,Male,East,Tier 1,Salaried - Corporate,7.0,73445.04,723,Owned,Married,1
CUST-104616,48,Female,West,Tier 2,Unemployed,0.0,14949.74,551,Rented,Married,1
CUST-104617,21,Female,South,Tier 3,Salaried - Public Sector,1.0,34020.73,671,Owned,Married,1
CUST-104618,36,Female,South,Tier 1,Salaried - Corporate,13.0,36697.24,675,Family Owned,Married,1
CUST-104619,35,Male,North,Tier 1,Self-Employed Professional,1.0,50990.45,648,Family Owned,Divorced,1
CUST-104620,32,Male,North,Tier 1,Self-Employed Professional,11.0,79537.26,727,Rented,Single,3
CUST-104621,54,Female,North,Tier 1,Salaried - Corporate,7.0,27318.43,646,Rented,Married,1
CUST-104622,28,Female,East,Tier 1,Unemployed,0.0,17971.67,461,,Single,2
CUST-104623,44,Male,East,Tier 1,Self-Employed Business,10.0,79068.08,723,Rented,Divorced,2
CUST-104624,40,Male,Central,Tier 1,Salaried - Corporate,7.0,93759.9,705,Owned,Married,0
CUST-104625,49,Female,East,Tier 3,Self-Employed Professional,3.0,73280.27,682,Mortgaged,Married,0
CUST-104626,30,Male,North,Tier 2,Self-Employed Professional,2.0,33742.44,636,Rented,Single,0
CUST-104627,29,Male,North,Tier 2,Salaried - Corporate,7.0,41785.77,668,Mortgaged,Married,1
CUST-104628,47,Male,West,Tier 1,Self-Employed Business,2.0,49657.61,640,Mortgaged,Single,4
CUST-104629,41,Female,South,Tier 1,Self-Employed Business,0.0,65767.16,715,Owned,Married,1
CUST-104630,21,Female,West,Tier 3,Self-Employed Professional,1.0,42665.22,640,Rented,Married,3
CUST-104631,31,Female,North,Tier 1,Salaried - Corporate,8.0,123280.77,732,Rented,Married,1
CUST-104632,40,Male,South,Tier 1,Salaried - Corporate,9.0,52281.39,661,Mortgaged,Single,2
CUST-104633,45,Male,South,Tier 3,Salaried - Corporate,1.0,63298.68,628,Rented,Married,1
CUST-104634,30,Male,North,Tier 1,Salaried - Corporate,2.0,80217.69,686,Mortgaged,Single,1
CUST-104635,21,Female,West,Tier 1,Contractual,1.0,65252.29,669,Rented,Married,2
CUST-104636,42,Female,South,Rural,Self-Employed Business,,42827.82,707,Family Owned,Married,0
CUST-104637,24,Female,South,Tier 1,Salaried - Corporate,3.0,46893.67,702,Owned,Single,0
CUST-104638,21,Male,West,Tier 2,Self-Employed Professional,1.0,72143.34,641,Mortgaged,Single,2
CUST-104639,21,Female,South,Tier 3,Salaried - Corporate,0.0,18192.0,621,Family Owned,Married,4
CUST-104640,45,Male,North,Tier 1,Salaried - Corporate,1.0,76205.35,682,Mortgaged,Married,4
CUST-104641,38,Male,Central,Tier 3,Salaried - Corporate,1.0,53916.61,703,Owned,Married,1
CUST-104642,34,Male,North,Tier 1,Salaried - Corporate,1.0,121977.07,730,Owned,Single,3
CUST-104643,50,Male,West,Tier 3,Salaried - Corporate,21.0,49779.6,699,Owned,Married,3
CUST-104644,43,Female,West,Tier 1,Salaried - Corporate,6.0,65573.12,710,Mortgaged,Single,1
CUST-104645,53,Male,North,Rural,Self-Employed Professional,1.0,159046.92,745,Mortgaged,Single,2
CUST-104646,23,Other,South,Tier 2,Salaried - Corporate,2.0,53923.87,688,Rented,Married,2
CUST-104647,36,Male,North,Tier 2,Salaried - Public Sector,1.0,32098.46,645,Owned,Single,2
CUST-104648,21,Male,South,Tier 3,Self-Employed Business,1.0,53541.63,640,Mortgaged,Single,3
CUST-104649,34,Male,West,Tier 2,Salaried - Corporate,12.0,27663.55,655,Rented,Married,0
CUST-104650,34,Male,North,Tier 1,Self-Employed Business,3.0,40082.2,760,Family Owned,Married,4
CUST-104651,43,Male,North,Tier 1,Salaried - Corporate,3.0,79474.22,640,Mortgaged,Married,4
CUST-104652,37,Male,South,Tier 1,Salaried - Public Sector,3.0,37496.92,745,,Married,4
CUST-104653,43,Male,South,Tier 2,Salaried - Corporate,3.0,39802.36,747,Rented,Married,0
CUST-104654,44,Other,East,Tier 3,Salaried - Public Sector,0.0,23037.57,571,Mortgaged,Single,3
CUST-104655,58,Female,West,Tier 2,Self-Employed Professional,5.0,71982.19,667,Mortgaged,Married,1
CUST-104656,33,Female,East,Tier 1,Salaried - Corporate,,49337.93,685,Mortgaged,Married,1
CUST-104657,27,Male,West,Tier 3,Salaried - Corporate,6.0,53017.33,657,Rented,Married,0
CUST-104658,39,Male,North,Tier 1,Salaried - Public Sector,11.0,76335.95,689,Mortgaged,Married,1
CUST-104659,28,Male,East,Tier 2,Salaried - Corporate,1.0,28221.02,673,Family Owned,Married,1
CUST-104660,51,Female,South,Tier 1,Salaried - Corporate,5.0,111612.96,727,Owned,Single,2
CUST-104661,34,Male,Central,Tier 1,Salaried - Public Sector,13.0,59500.41,735,Owned,Married,0
CUST-104662,31,Male,South,Tier 2,Salaried - Corporate,0.0,29370.65,633,Family Owned,Single,2
CUST-104663,32,Female,Central,Tier 1,Salaried - Corporate,11.0,84865.38,711,Mortgaged,Married,2
CUST-104664,44,Male,West,Tier 1,Salaried - Public Sector,0.0,128880.32,673,Mortgaged,Divorced,1
CUST-104665,35,Female,West,Tier 2,Salaried - Public Sector,14.0,45316.76,723,Owned,Single,2
CUST-104666,30,Male,South,Tier 2,Self-Employed Professional,0.0,24614.87,678,Mortgaged,Married,2
CUST-104667,53,Male,South,Tier 2,Self-Employed Business,2.0,139522.24,664,Mortgaged,Single,1
CUST-104668,28,Female,South,Rural,Contractual,0.0,40997.09,650,Owned,Married,4
CUST-104669,37,Male,South,Tier 2,Salaried - Corporate,0.0,31567.53,656,Rented,Divorced,1
CUST-104670,43,Male,Central,Tier 2,Salaried - Public Sector,12.0,35657.54,633,Rented,Single,1
CUST-104671,21,Male,West,Tier 1,Salaried - Public Sector,0.0,64637.34,611,Mortgaged,Married,1
CUST-104672,41,Female,West,Tier 2,Self-Employed Business,9.0,18886.6,635,Mortgaged,Married,0
CUST-104673,26,Female,South,Tier 1,Self-Employed Business,5.0,408212.49,750,Mortgaged,Single,3
CUST-104674,45,Female,North,Tier 2,Self-Employed Professional,16.0,64184.84,770,Rented,Married,4
CUST-104675,27,Female,East,Tier 1,Salaried - Public Sector,6.0,64787.67,676,Owned,Married,2
CUST-104676,43,Male,South,Tier 1,Salaried - Corporate,18.0,84208.97,717,Rented,Married,2
CUST-104677,48,Male,West,Tier 2,Salaried - Corporate,0.0,47612.53,642,,Single,0
CUST-104678,45,Male,West,Tier 2,Salaried - Public Sector,24.0,39888.96,715,Rented,Married,0
