customer_id,age,gender,city,annual_income,visit_frequency,avg_purchase_value,online_activity_score,membership_years,discount_usage,monthly_spending,loyal_customer
CUST-11480,46,Male,New York,45983.53,7,86.72,77.9,7.5,0.74,674.83,1
CUST-11481,33,Male,New York,158840.29,9,271.63,58.7,4.7,0.26,2712.99,0
CUST-11482,58,Female,Phoenix,23890.64,11,49.62,92.9,13.6,0.73,577.75,1
CUST-11483,33,Female,Los Angeles,194903.84,5,447.07,67.7,4.7,0.21,2654.84,1
CUST-11484,40,Male,New York,54963.44,8,115.94,51.5,2.5,0.44,1015.56,0
CUST-11485,49,Male,Phoenix,107478.59,4,224.09,60.0,3.3,0.43,1105.62,0
CUST-11486,20,Female,Miami,44175.46,8,92.05,81.5,0.8,0.55,791.05,1
CUST-11487,18,Female,Los Angeles,92940.4,7,243.04,57.3,0.5,0.2,1963.97,1
CUST-11488,19,Female,Houston,103385.84,5,186.31,85.0,0.5,0.48,1105.54,1
CUST-11489,53,Female,New York,146544.07,11,195.04,99.4,10.2,0.41,2374.03,1
CUST-11490,31,Female,Boston,48539.77,5,146.92,85.7,1.8,0.75,779.1,1
CUST-11491,68,Male,Los Angeles,40581.51,9,90.49,72.3,12.8,0.68,798.98,1
CUST-11492,31,Male,Austin,57222.6,6,183.32,75.5,1.2,0.61,1056.6,0
CUST-11493,40,Male,Austin,31103.34,4,40.58,78.7,3.4,0.76,235.64,0
CUST-11494,56,Female,Miami,58008.15,7,165.33,58.5,5.5,0.37,1197.41,1
CUST-11495,62,Male,New York,48518.78,10,141.6,82.1,8.6,0.6,1388.41,1
CUST-11496,62,Female,Houston,88438.4,9,114.91,65.1,7.2,0.43,1166.48,1
CUST-11497,52,Male,New York,54997.8,9,107.25,78.4,6.5,0.61,1069.94,1
CUST-11498,50,Male,Boston,27205.98,9,42.35,84.1,7.3,0.73,404.8,1
CUST-11499,45,Female,Miami,103690.33,4,219.47,53.8,4.8,0.29,1162.52,1
CUST-11500,47,Male,Austin,143695.464,7,156.77,75.4,3.3,0.59,1125.21,1
CUST-11501,31,Male,Phoenix,49474.22,4,108.36,70.8,3.6,0.69,575.25,0
CUST-11502,28,Female,Houston,88956.62,6,118.41,74.5,3.3,0.4,914.52,1
CUST-11503,37,Male,Houston,79578.16,7,188.86,73.5,3.9,0.27,1543.37,0
CUST-11504,35,Female,Chicago,38865.54,11,92.14,71.5,4.6,0.81,915.81,0
CUST-11505,32,Female,Chicago,45428.7,10,62.85,50.2,3.2,0.45,708.24,1
CUST-11506,46,Female,Phoenix,27949.7,9,69.03,61.7,1.1,0.53,592.78,0
CUST-11507,49,Female,Boston,31260.03,15,76.75,57.5,5.5,0.42,1128.72,1
CUST-11508,39,Male,Phoenix,65116.66,8,124.27,84.3,0.6,0.58,1030.26,1
CUST-11509,55,Female,Seattle,82391.35,10,164.51,69.2,10.0,0.45,1664.31,1
CUST-11510,24,Male,Seattle,99067.64,4,200.86,91.4,1.5,0.62,1055.47,0
CUST-11511,35,Male,Houston,97685.6,5,193.63,74.9,1.3,0.41,1214.41,0
CUST-11512,29,Male,Los Angeles,91766.2,7,224.09,71.9,2.6,0.52,1628.02,1
CUST-11513,18,Male,Phoenix,75084.48,3,214.7,62.5,0.5,0.43,811.52,0
CUST-11514,37,Female,Chicago,20126.84,4,29.84,70.1,2.9,0.57,186.74,0
CUST-11515,36,Male,New York,62731.06,9,139.04,78.7,7.1,0.48,1296.29,1
CUST-11516,56,Female,Chicago,92141.29,14,210.24,86.3,14.4,0.48,2829.71,1
CUST-11517,45,Male,Austin,33229.92,13,73.5,70.9,8.6,0.58,926.91,1
CUST-11518,25,Male,New York,76568.44,10,136.11,67.5,2.4,0.4,1452.69,0
CUST-11519,60,Female,San Francisco,98341.8,8,236.63,80.6,6.5,0.51,1944.0,1
CUST-11520,52,Male,Seattle,84505.36,7,128.77,62.8,5.8,0.33,1045.05,1
CUST-11521,44,Female,Phoenix,58632.1,10,50.78,100.0,9.9,0.61,559.65,1
CUST-11522,35,Male,Houston,69436.16,5,158.06,90.5,2.8,0.66,943.17,0
CUST-11523,26,Male,San Francisco,83020.61,3,157.08,66.9,0.8,0.46,672.92,0
CUST-11524,33,Male,Chicago,27373.37,3,44.05,66.4,1.3,0.66,198.98,0
CUST-11525,51,Female,New York,94238.34,11,190.98,59.9,9.5,0.6,2025.16,1
CUST-11526,60,Male,Austin,68712.3,17,78.02,54.6,6.1,0.35,1374.79,1
CUST-11527,56,Male,Chicago,27554.36,6,57.7,67.3,3.4,0.5,443.53,0
CUST-11528,32,Male,San Francisco,151197.14,8,278.91,66.7,4.7,0.34,2553.88,1
CUST-11529,24,Female,Houston,67213.24,8,158.65,40.4,1.4,0.34,1358.05,1
CUST-11530,39,Female,New York,36677.93,8,69.92,67.6,5.0,0.64,567.98,1
CUST-11531,18,Female,Austin,39604.48,5,67.26,70.6,0.5,0.63,445.91,0
CUST-11532,41,Male,Miami,38819.61,7,68.67,94.9,2.2,0.7,520.03,0
CUST-11533,36,Female,New York,55145.08,6,100.73,55.9,1.3,0.48,636.34,0
CUST-11534,32,Female,Austin,68998.17,7,151.47,66.4,3.1,0.53,1216.92,1
CUST-11535,18,Female,San Francisco,46550.66,1,108.38,74.0,0.5,0.66,226.44,0
CUST-11536,44,Female,Chicago,99993.31,10,258.42,88.0,7.7,0.4,2664.5,1
CUST-11537,31,Female,Phoenix,82251.85,5,160.53,64.4,1.7,0.51,929.79,0
CUST-11538,23,Male,New York,99684.28,7,147.55,77.6,1.8,0.43,1281.33,0
CUST-11539,18,Female,Houston,52618.74,8,104.52,66.6,0.5,0.65,926.83,0
CUST-11540,37,Female,New York,116871.27,6,281.88,76.9,1.3,0.29,1918.3,1
CUST-11541,59,Male,Houston,44834.48,14,60.21,93.7,12.8,0.72,767.81,1
CUST-11542,57,Male,Houston,35827.19,6,51.94,76.9,4.0,0.66,371.75,0
CUST-11543,32,Female,Seattle,122786.01,9,156.17,81.5,4.1,0.4,1664.06,1
CUST-11544,30,Male,San Francisco,88897.88,7,157.51,65.2,0.5,0.44,1249.9,0
CUST-11545,43,Female,Los Angeles,44255.42,7,119.76,77.3,1.4,0.53,824.82,0
CUST-11546,26,Male,Seattle,54955.13,7,152.2,50.7,2.1,0.5,1157.28,0
CUST-11547,41,Male,Houston,35613.95,12,69.22,42.2,2.1,0.47,847.71,0
CUST-11548,47,Male,Phoenix,134017.67,3,343.9,77.1,0.8,0.27,1359.31,0
CUST-11549,52,Male,New York,73288.12,12,156.23,80.5,6.6,0.37,1898.87,1
CUST-11550,36,Male,Seattle,73278.99,8,185.52,54.6,2.7,0.4,1523.52,0
CUST-11551,35,Male,Boston,93239.91,8,184.19,83.9,5.6,0.56,1554.92,1
CUST-11552,27,Female,Miami,28029.88,4,67.67,90.6,3.0,0.68,310.81,0
CUST-11553,28,Other,Boston,112487.25,6,182.75,99.0,2.7,0.47,1269.78,1
CUST-11554,35,Male,Los Angeles,45974.35,9,67.72,61.5,2.3,0.43,668.78,1
CUST-11555,42,Female,Seattle,169084.13,8,404.43,54.4,4.7,0.0,3758.58,1
CUST-11556,48,Female,Houston,44019.03,13,51.67,87.7,8.6,0.68,689.38,1
CUST-11557,28,Female,New York,122875.21,4,253.88,68.0,0.7,0.26,1344.84,0
CUST-11558,55,Female,San Francisco,21765.32,4,77.03,51.3,5.3,0.59,329.55,0
CUST-11559,34,Male,San Francisco,42146.45,9,98.88,65.5,5.4,0.7,819.63,1
CUST-11560,37,Male,Los Angeles,53796.21,7,133.22,71.2,3.4,0.63,994.86,0
CUST-11561,29,Male,New York,26495.05,8,42.4,61.0,2.9,0.46,433.93,0
CUST-11562,18,Male,New York,98769.77,4,138.24,59.6,0.5,0.3,846.44,0
CUST-11563,48,Female,Chicago,66520.75,9,129.74,86.9,9.4,0.61,1136.02,1
CUST-11564,46,Male,New York,44564.41,4,132.41,65.0,1.6,0.7,571.97,0
CUST-11565,34,Female,New York,72556.82,9,176.74,76.5,5.6,0.5,1583.82,1
CUST-11566,38,Female,Chicago,85138.0,4,174.18,73.4,1.3,0.47,868.69,0
CUST-11567,44,Female,Austin,20822.42,13,53.01,100.0,9.3,0.64,656.26,1
CUST-11568,19,Female,Miami,27226.94,10,65.42,70.9,0.5,0.57,622.56,0
CUST-11569,31,Male,Los Angeles,52691.94,7,55.48,31.3,3.4,0.38,557.41,1
CUST-11570,47,Female,Austin,60305.1,10,174.74,78.9,9.9,0.52,1696.82,1
CUST-11571,22,Male,Phoenix,47350.55,8,111.14,84.6,0.5,0.63,908.38,0
CUST-11572,41,Female,Chicago,88737.47,7,177.32,81.5,2.8,0.47,1380.88,0
CUST-11573,21,Female,Chicago,72214.47,9,145.53,69.6,1.1,0.51,1380.52,0
CUST-11574,43,Female,Chicago,80588.21,7,134.06,61.0,4.2,0.42,1087.7,1
CUST-11575,37,Male,Los Angeles,31095.68,14,79.18,67.1,5.5,0.65,1015.58,1
CUST-11576,18,Female,Chicago,61157.15,2,154.28,74.0,0.5,0.58,417.62,0
CUST-11577,51,Male,Houston,44140.61,8,74.95,54.9,9.1,0.53,671.11,1
CUST-11578,29,Male,Houston,106910.0,5,130.45,79.6,0.8,0.42,877.28,1
CUST-11579,28,Female,Miami,56156.88,7,168.86,77.4,3.0,0.55,1146.42,1
CUST-11580,40,Male,Los Angeles,44588.67,7,78.78,52.9,3.2,0.52,614.43,0
CUST-11581,51,Other,San Francisco,116159.89,9,327.65,63.4,6.4,0.24,3115.65,1
CUST-11582,25,Male,Houston,68210.62,5,91.39,52.7,0.9,0.5,566.55,0
CUST-11583,38,Female,Austin,39517.91,9,65.46,68.9,5.2,0.75,647.55,0
CUST-11584,43,Male,Chicago,47788.74,7,69.46,64.0,3.7,0.65,591.79,0
CUST-11585,46,Female,Boston,55083.11,10,86.15,66.5,4.6,0.55,878.13,1
CUST-11586,40,Female,Miami,95076.51,8,179.02,78.9,5.9,0.39,1555.97,1
CUST-11587,33,Female,Phoenix,53974.15,3,111.14,63.6,1.5,0.52,442.39,0
CUST-11588,28,Male,Phoenix,70124.73,11,103.23,59.6,3.5,0.43,1274.17,1
CUST-11589,39,Female,New York,57151.95,7,154.79,74.7,6.3,0.85,1032.57,1
CUST-11590,25,Male,Austin,70453.65,10,163.54,62.4,1.8,0.36,1756.18,1
CUST-11591,18,Male,New York,140334.63,9,333.33,59.9,0.5,0.2,3297.88,0
CUST-11592,43,Male,Houston,42966.17,8,56.47,72.3,7.0,0.64,499.97,1
CUST-11593,48,Female,Los Angeles,65995.34,7,160.47,66.6,0.7,0.45,1241.25,0
CUST-11594,18,Male,Chicago,28771.4,7,66.23,67.4,0.5,0.71,423.66,0
CUST-11595,25,Female,Phoenix,33251.68,5,81.53,81.3,1.2,0.74,414.01,0
CUST-11596,45,Female,Boston,55000.64,3,103.27,64.7,1.7,0.52,394.65,0
CUST-11597,62,Male,Chicago,33468.85,8,90.6,63.0,2.9,0.62,769.05,0
CUST-11598,38,Female,Austin,115415.86,9,228.69,71.0,7.7,0.42,2211.52,1
CUST-11599,29,Male,Phoenix,32068.71,9,44.88,54.7,3.5,0.63,461.34,0
CUST-11600,35,Female,New York,108391.38,6,319.69,54.4,2.0,0.31,2014.81,0
CUST-11601,54,Male,New York,80299.82,10,111.19,97.4,13.9,0.7,1130.42,1
CUST-11602,30,Female,San Francisco,77025.99,7,178.41,74.0,1.1,,1306.64,0
CUST-11603,28,Male,New York,153765.87,6,386.26,93.4,3.1,0.32,2564.52,1
CUST-11604,32,Male,Houston,18000.0,9,44.09,87.1,3.8,0.78,369.07,1
CUST-11605,26,Male,New York,66303.78,6,188.65,58.4,2.7,0.36,1158.66,0
CUST-11606,39,Male,Chicago,33143.44,3,40.49,89.1,3.5,0.49,299.68,1
CUST-11607,57,Male,San Francisco,28445.98,11,56.58,71.3,6.3,0.68,658.71,1
CUST-11608,41,Male,Chicago,31301.59,5,51.84,56.8,5.9,0.68,256.15,0
CUST-11609,34,Male,New York,73771.18,6,85.44,61.7,2.8,0.38,633.08,0
CUST-11610,34,Female,Los Angeles,43351.14,3,100.26,47.6,0.7,0.61,376.34,0
CUST-11611,19,Female,Chicago,89062.79,10,186.43,79.5,0.5,0.45,1894.22,0
CUST-11612,48,Female,New York,65721.52,9,137.2,87.1,7.9,0.48,1260.91,1
CUST-11613,37,Female,Phoenix,41451.13,6,74.18,57.9,3.5,0.54,547.18,1
CUST-11614,35,Female,Phoenix,41543.61,7,83.97,67.4,2.4,0.47,576.66,0
CUST-11615,75,Female,New York,69623.5,10,144.75,70.6,5.2,0.59,1370.08,1
CUST-11616,41,Male,Chicago,46145.32,11,109.13,100.0,6.9,0.73,1097.1,1
CUST-11617,28,Female,Chicago,37166.51,6,97.63,88.1,3.1,0.59,656.28,0
CUST-11618,32,Male,Los Angeles,102166.02,6,164.23,74.5,4.7,0.39,1186.05,0
CUST-11619,51,Female,Houston,37671.5,17,109.64,100.0,10.2,0.82,1649.35,1
CUST-11620,39,Female,Los Angeles,51431.12,8,96.75,82.5,6.5,0.62,741.79,1
CUST-11621,20,Male,Chicago,70508.79,10,166.98,62.1,0.6,0.46,1668.51,0
CUST-11622,49,Female,Miami,60359.72,3,139.42,42.9,1.7,0.34,523.83,0
CUST-11623,29,Male,New York,46788.16,9,86.55,82.5,3.5,0.75,764.99,0
CUST-11624,60,Male,Phoenix,71120.47,6,106.73,43.6,1.9,,741.77,0
CUST-11625,50,Male,Houston,67342.17,16,75.25,79.9,12.6,0.51,1202.94,1
CUST-11626,32,Female,Los Angeles,68101.15,8,113.02,71.1,5.0,0.34,985.49,1
CUST-11627,53,Female,San Francisco,61133.41,10,115.44,81.8,7.7,0.54,1188.26,1
CUST-11628,38,Female,Houston,41996.49,5,51.69,63.3,3.1,0.52,371.26,0
CUST-11629,48,Male,Chicago,51425.61,11,96.48,51.6,6.6,0.42,1097.44,1
CUST-11630,43,Female,San Francisco,40968.4,10,66.44,76.7,7.5,0.62,687.57,1
CUST-11631,27,Female,Miami,50466.88,2,105.5,73.5,2.8,0.57,312.91,0
CUST-11632,30,Male,Austin,93093.64,4,220.89,66.0,0.8,0.42,1075.23,0
CUST-11633,50,Female,Phoenix,75570.79,8,201.09,77.3,10.4,0.58,1640.91,1
CUST-11634,33,Male,Seattle,55978.2,9,147.92,62.2,4.0,0.52,1262.24,1
CUST-11635,33,Male,New York,124510.61,7,179.87,64.7,0.7,0.29,1548.23,0
CUST-11636,26,Male,Houston,133473.6,11,242.76,59.7,1.3,0.2,2917.21,1
CUST-11637,43,Female,Los Angeles,53191.73,5,127.69,70.9,5.4,0.49,679.37,0
CUST-11638,62,Male,New York,103348.49,2,176.73,30.8,3.2,0.37,625.93,0
CUST-11639,25,Male,Houston,18000.0,5,18.59,77.3,0.9,0.7,136.18,0
CUST-11640,38,Male,San Francisco,40432.89,8,53.2,59.3,0.6,0.56,506.61,0
CUST-11641,54,Male,Chicago,59536.85,7,120.93,60.0,13.2,0.6,960.17,1
CUST-11642,37,Male,San Francisco,45848.86,7,44.2,84.0,0.9,0.53,479.63,0
CUST-11643,43,Male,Houston,142672.59,4,221.47,73.3,4.0,0.34,1268.15,1
CUST-11644,25,Female,Chicago,76705.6,5,102.5,52.4,1.0,0.39,742.12,0
CUST-11645,43,Male,Los Angeles,100980.0,19,241.24,69.7,7.5,0.35,4435.29,1
CUST-11646,35,Female,Chicago,56065.56,7,90.09,53.9,5.0,0.48,728.66,1
CUST-11647,49,Female,Los Angeles,37728.0,12,77.5,73.2,10.1,0.67,944.56,1
CUST-11648,52,Male,Phoenix,37617.86,9,16.88,75.1,8.6,0.64,211.99,1
CUST-11649,69,Male,New York,83058.03,5,139.27,70.4,9.1,0.42,868.73,1
CUST-11650,44,Female,New York,53164.54,10,108.7,60.3,4.5,0.63,1049.8,0
CUST-11651,41,Male,San Francisco,106092.67,3,204.93,69.9,6.0,0.37,887.08,1
CUST-11652,40,Male,Houston,73453.97,1,177.9,67.7,1.5,0.32,383.55,0
CUST-11653,33,Male,Chicago,57027.04,7,100.21,74.3,4.3,0.51,818.91,1
CUST-11654,42,Female,New York,29357.02,6,63.83,83.8,1.4,0.66,359.63,0
CUST-11655,34,Female,Chicago,134078.76,8,255.16,57.1,5.6,0.21,2264.58,1
CUST-11656,40,Other,Miami,46275.61,7,60.08,69.3,4.7,0.59,507.32,1
CUST-11657,53,Female,Seattle,250000.0,13,299.42,88.3,7.7,0.0,4656.4,1
CUST-11658,25,Male,San Francisco,105107.62,4,260.57,100.0,1.8,0.46,1222.77,1
CUST-11659,51,Male,New York,65849.5,10,155.05,69.2,10.4,0.36,1564.07,1
CUST-11660,53,Male,San Francisco,94881.42,6,268.18,75.2,7.0,0.41,1677.96,1
CUST-11661,36,Male,Los Angeles,22699.98,8,33.96,70.3,3.4,0.74,305.02,0
CUST-11662,18,Male,Los Angeles,104071.47,8,184.93,45.7,0.5,0.27,1696.04,0
CUST-11663,30,Male,New York,250000.0,5,314.99,59.6,1.1,0.0,2264.78,1
CUST-11664,53,Male,Miami,18107.65,9,42.5,73.1,3.1,0.66,313.45,0
CUST-11665,37,Male,Phoenix,42232.06,8,125.84,45.7,0.5,0.5,1049.45,0
CUST-11666,26,Male,Phoenix,46257.11,2,105.01,86.2,2.8,0.55,360.55,1
CUST-11667,31,Female,San Francisco,117487.42,6,249.16,71.6,4.1,0.37,1684.52,1
CUST-11668,48,Female,Los Angeles,178572.47,10,369.88,59.9,3.0,0.12,4093.22,1
CUST-11669,44,Other,Chicago,68887.58,4,173.19,68.3,0.5,0.44,832.77,0
CUST-11670,35,Male,Phoenix,142277.61,10,290.0,87.3,3.6,0.15,3215.91,1
CUST-11671,33,Male,Phoenix,53095.94,6,123.65,100.0,2.8,0.58,729.7,0
CUST-11672,33,Male,Miami,64499.88,8,147.35,68.4,4.8,0.54,1136.54,1
CUST-11673,26,Male,Los Angeles,73414.72,7,168.76,71.1,1.6,0.5,1220.5,1
CUST-11674,57,Male,Miami,94736.69,10,175.69,79.0,13.0,0.38,1849.72,1
CUST-11675,34,Female,Chicago,46056.75,6,83.59,70.2,1.1,0.65,551.8,0
CUST-11676,52,Other,San Francisco,114189.61,8,262.32,95.5,5.3,0.55,2153.12,1
CUST-11677,56,Male,Chicago,30742.21,11,61.49,76.8,14.0,0.56,757.76,1
CUST-11678,49,Male,Boston,56391.26,4,116.99,47.7,0.6,0.45,555.96,0
CUST-11679,32,Male,New York,53195.7,4,93.09,67.9,2.5,0.55,450.63,0
CUST-11680,42,Male,San Francisco,79257.16,5,151.93,55.0,2.9,0.5,883.33,0
CUST-11681,37,Male,Houston,43943.8,11,93.78,46.0,4.3,0.47,1034.45,0
CUST-11682,27,Male,New York,128820.01,13,218.45,73.1,1.4,0.23,3022.81,1
CUST-11683,41,Male,New York,47134.97,7,127.19,78.7,8.1,0.6,932.66,1
CUST-11684,23,Male,Miami,21656.24,5,55.42,92.9,1.9,0.64,290.51,0
CUST-11685,52,Male,New York,37103.36,9,77.03,67.4,11.6,0.7,702.99,1
CUST-11686,32,Male,New York,120233.22,10,322.45,65.1,2.5,,3203.83,1
CUST-11687,40,Male,Austin,36699.98,6,60.16,76.1,8.7,0.63,435.9,1
CUST-11688,41,Other,San Francisco,92539.83,10,213.65,75.4,6.9,0.47,2199.53,1
CUST-11689,34,Male,Los Angeles,53764.47,7,97.4,59.1,2.6,0.54,755.95,0
CUST-11690,45,Female,Phoenix,73626.59,11,232.49,70.7,1.5,0.56,2380.18,0
CUST-11691,32,Female,Houston,45858.87,6,90.94,72.0,3.9,0.55,596.05,1
CUST-11692,48,Female,Seattle,250000.0,12,388.78,65.4,8.9,0.02,4800.0,1
CUST-11693,21,Female,San Francisco,195933.53,4,391.64,76.6,0.6,0.13,2175.82,0
CUST-11694,39,Female,Seattle,57845.93,9,113.29,66.0,4.8,0.6,1024.51,1
CUST-11695,61,Female,Los Angeles,49696.74,12,50.56,90.2,14.8,0.67,636.85,1
CUST-11696,25,Male,Phoenix,233468.53,11,348.9,74.1,1.3,0.0,4461.02,1
CUST-11697,29,Male,New York,42645.59,2,101.57,58.2,1.7,0.61,370.5,0
CUST-11698,44,Other,New York,71153.36,10,141.67,84.0,9.4,0.48,1457.55,1
CUST-11699,40,Female,San Francisco,76703.05,5,160.22,44.6,1.5,0.29,924.51,0
CUST-11700,42,Female,New York,73052.65,9,154.59,59.0,9.0,0.41,1396.53,1
CUST-11701,43,Female,Houston,21576.3,10,40.2,83.8,7.9,0.78,372.12,1
CUST-11702,45,Female,Seattle,86807.19,6,143.23,68.9,4.5,0.51,1001.2,1
CUST-11703,51,Female,Chicago,35017.92,6,98.11,69.4,1.6,0.59,611.94,0
CUST-11704,42,Female,New York,149956.29,6,230.71,33.0,0.7,0.19,1773.39,0
CUST-11705,35,Female,San Francisco,36625.12,7,84.33,79.7,2.9,0.67,609.96,0
CUST-11706,46,Female,Boston,66973.65,9,162.57,73.0,8.0,0.46,1459.54,1
CUST-11707,60,Female,San Francisco,25044.56,12,44.04,65.2,7.6,0.63,534.0,1
CUST-11708,36,Female,Houston,18000.0,8,18.29,96.1,5.4,0.85,165.32,1
CUST-11709,26,Female,Los Angeles,40949.13,8,110.06,67.6,2.3,0.56,811.6,0
CUST-11710,51,Male,New York,51585.69,10,102.8,68.4,7.8,0.55,1016.4,1
CUST-11711,36,Male,San Francisco,157839.73,6,364.82,73.2,7.0,0.15,2603.01,1
CUST-11712,18,Female,Los Angeles,61051.07,11,112.47,56.0,0.5,0.42,1305.45,1
CUST-11713,48,Female,Seattle,129229.74,10,318.58,84.0,11.0,0.35,3311.49,1
CUST-11714,31,Male,Chicago,47046.74,4,75.43,88.3,1.6,0.54,455.54,0
CUST-11715,36,Male,Houston,69685.62,6,174.8,50.6,5.3,0.38,1193.9,1
CUST-11716,41,Female,San Francisco,52771.92,8,168.27,84.1,5.7,0.62,1271.37,1
CUST-11717,40,Female,Miami,34612.5,14,88.66,79.2,8.2,0.64,1115.1,1
CUST-11718,46,Female,Phoenix,19618.23,3,55.95,59.0,6.0,0.4,198.67,1
CUST-11719,32,Female,Boston,76895.19,8,179.18,71.6,1.9,0.39,1529.42,1
CUST-11720,44,Male,Austin,67938.07,6,178.65,68.9,4.3,0.47,1072.62,0
CUST-11721,34,Male,Boston,95892.02,8,121.69,61.2,1.8,0.48,1050.86,0
CUST-11722,46,Male,Miami,57306.3,6,100.89,68.6,2.9,0.63,655.98,0
CUST-11723,45,Female,San Francisco,208891.49,12,450.0,71.5,5.3,0.0,4800.0,1
CUST-11724,26,Male,San Francisco,82825.07,11,207.79,77.9,2.9,0.56,2184.59,1
CUST-11725,51,Female,New York,120092.55,6,303.86,64.1,2.9,0.33,2036.67,1
CUST-11726,31,Female,Los Angeles,52981.99,5,105.62,47.7,1.9,0.46,543.63,0
CUST-11727,47,Female,New York,46437.82,6,117.45,62.1,10.0,0.45,737.97,1
CUST-11728,42,Female,New York,104710.24,10,211.39,62.0,3.6,0.39,2223.71,1
CUST-11729,60,Male,Chicago,54405.26,9,65.12,80.2,14.5,0.65,658.19,1
CUST-11730,35,Female,New York,110871.39,4,237.04,68.4,2.2,0.27,1240.54,0
CUST-11731,33,Male,Boston,77558.66,7,178.71,58.6,2.9,0.35,1412.32,0
CUST-11732,37,Male,Miami,34620.46,7,69.91,57.4,1.2,0.54,491.2,0
CUST-11733,34,Male,New York,125150.66,8,197.39,84.4,6.4,0.37,1797.85,1
CUST-11734,47,Male,Los Angeles,40302.43,17,73.41,66.0,10.4,0.55,1119.78,1
CUST-11735,18,Female,Miami,70359.27,6,117.07,72.4,0.5,0.42,823.18,0
CUST-11736,25,Female,Miami,97685.88,8,277.77,50.9,0.9,0.39,2292.6,0
CUST-11737,25,Male,Boston,53638.59,8,55.49,67.4,2.7,0.65,510.38,0
CUST-11738,49,Male,Austin,106224.22,8,146.56,82.3,11.6,0.39,1451.55,1
CUST-11739,58,Female,Austin,72701.59,6,135.73,58.9,6.8,0.52,981.64,1
CUST-11740,36,Female,Chicago,87095.64,5,117.2,83.4,5.1,,807.23,1
CUST-11741,35,Male,Los Angeles,41002.33,8,106.27,100.0,6.8,0.58,795.49,1
CUST-11742,38,Female,San Francisco,84425.3,5,180.59,32.1,3.6,0.14,1111.49,0
CUST-11743,51,Female,Los Angeles,30813.9,9,57.61,71.5,1.9,0.62,535.84,0
CUST-11744,26,Female,Miami,121098.19,7,329.28,84.3,2.8,,2360.26,0
CUST-11745,40,Male,Houston,18801.79,5,28.37,70.4,4.5,0.71,166.66,0
CUST-11746,49,Female,Miami,43102.26,13,126.99,85.5,12.2,0.56,1556.22,1
CUST-11747,44,Female,Los Angeles,39101.17,10,20.35,66.5,6.0,0.67,315.92,1
CUST-11748,40,Female,Houston,72117.85,7,85.2,61.5,0.7,0.38,713.14,1
CUST-11749,50,Female,Houston,134683.07,14,196.52,83.9,6.5,0.47,2800.89,1
CUST-11750,18,Female,Boston,90199.49,5,179.3,60.5,0.5,0.47,1067.8,0
CUST-11751,46,Male,Los Angeles,250000.0,3,450.0,49.6,0.8,0.0,2069.78,0
CUST-11752,30,Female,Boston,32641.88,4,57.77,83.1,2.3,0.73,251.78,0
CUST-11753,18,Female,Miami,26852.51,6,52.32,,0.5,0.67,427.85,0
CUST-11754,44,Female,San Francisco,48528.92,9,74.79,75.0,6.9,0.62,717.08,1
CUST-11755,54,Male,Miami,54684.14,13,149.59,,13.8,0.8,1751.35,1
CUST-11756,36,Male,Phoenix,29178.23,9,36.8,65.7,4.7,0.54,373.63,1
CUST-11757,49,Female,Los Angeles,42784.47,6,58.89,86.1,8.8,0.75,415.48,1
CUST-11758,57,Female,New York,99742.42,7,269.1,84.7,6.3,0.27,2010.39,1
CUST-11759,53,Male,Seattle,36444.93,14,108.9,78.2,8.1,,1432.34,1
CUST-11760,57,Female,San Francisco,43039.53,8,80.57,62.4,8.4,0.51,776.07,1
CUST-11761,46,Male,Los Angeles,51046.52,7,118.17,64.1,8.6,0.61,867.87,1
CUST-11762,38,Other,Phoenix,41873.9,8,113.13,70.3,6.9,0.42,974.28,1
CUST-11763,18,Female,Chicago,94258.66,9,164.13,76.7,0.5,0.57,1590.47,0
CUST-11764,35,Male,New York,46619.99,11,85.2,84.2,6.7,0.62,938.75,1
CUST-11765,27,Female,Houston,35902.66,8,107.75,71.7,3.1,0.68,760.0,0
CUST-11766,64,Female,Los Angeles,83332.76,10,143.69,57.6,2.3,0.28,1626.54,1
CUST-11767,35,Male,New York,109185.3,9,338.73,80.9,3.7,0.35,3117.91,1
CUST-11768,39,Female,Chicago,116209.79,14,197.36,72.3,7.6,0.33,2853.59,1
CUST-11769,44,Male,Phoenix,61648.22,11,98.57,55.5,9.8,0.34,1160.55,1
CUST-11770,38,Female,New York,78064.18,2,112.98,94.4,3.4,0.61,466.73,0
CUST-11771,58,Male,Chicago,75834.56,7,164.3,91.7,11.0,,1256.63,1
CUST-11772,30,Male,Los Angeles,54505.43,4,79.21,77.7,2.3,0.64,428.24,0
CUST-11773,40,Male,New York,63749.77,8,81.72,82.3,1.5,0.54,776.12,0
CUST-11774,29,Male,New York,30123.16,10,114.19,82.4,3.9,0.68,1039.3,1
CUST-11775,22,Female,New York,114326.37,6,274.62,64.0,1.5,0.18,1977.04,0
CUST-11776,30,Male,New York,81294.53,6,157.13,90.5,2.7,0.57,1040.78,0
CUST-11777,37,Male,Miami,75904.13,5,101.48,43.1,0.6,0.58,664.63,0
CUST-11778,32,Female,Chicago,18000.0,10,36.03,61.7,4.7,0.52,314.08,1
CUST-11779,29,Female,New York,71435.75,9,118.65,72.4,2.4,0.51,1135.98,1
CUST-11780,21,Female,New York,47675.07,5,119.89,77.7,0.6,0.59,651.78,0
