repayment_id,loan_id,customer_id,total_installments_due,installments_paid,total_amount_paid,principal_paid,interest_paid,last_payment_date,overdue_days,delinquency_bucket,default_flag,default_date
REP-303728,LN-203728,CUST-103728,14,12,5519.43,3805.98,1713.45,2024-10-01,39,31-60 DPD (SMA-1),0,
REP-303729,LN-203729,CUST-103729,15,15,1643.6,1325.64,317.96,2024-12-20,0,Current,0,
REP-303730,LN-203730,CUST-103730,32,32,12839.05,9211.39,3627.66,2024-12-13,0,Current,0,
REP-303731,LN-203731,CUST-103731,26,26,9926.84,6771.81,3155.03,2024-11-23,0,Current,0,
REP-303732,LN-203732,CUST-103732,44,44,4955.03,3451.4,1503.63,2024-11-18,0,Current,0,
REP-303733,LN-203733,CUST-103733,36,36,90522.94,66609.26,23913.68,2024-01-02,0,Current,0,
REP-303734,LN-203734,CUST-103734,38,38,17944.02,14201.26,3742.76,2024-12-13,0,Current,0,
REP-303735,LN-203735,CUST-103735,19,19,7443.75,5441.74,2002.01,2024-11-29,0,Current,0,
REP-303736,LN-203736,CUST-103736,17,15,4007.44,2792.58,1214.86,2024-10-14,48,31-60 DPD (SMA-1),0,
REP-303737,LN-203737,CUST-103737,36,36,19610.01,13989.31,5620.7,2024-09-19,0,Current,0,
REP-303738,LN-203738,CUST-103738,36,34,96185.31,73960.11,22225.2,2024-01-05,46,31-60 DPD (SMA-1),0,
REP-303739,LN-203739,CUST-103739,45,45,31013.36,23324.36,7689.0,2024-11-25,0,Current,0,
REP-303740,LN-203740,CUST-103740,43,43,56418.25,39409.2,17009.05,2024-11-28,0,Current,0,
REP-303741,LN-203741,CUST-103741,23,22,35986.39,27911.89,8074.5,2024-11-19,24,1-30 DPD (SMA-0),0,
REP-303742,LN-203742,CUST-103742,19,19,10994.31,7801.86,3192.45,2024-12-06,0,Current,0,
REP-303743,LN-203743,CUST-103743,33,33,21324.61,15748.87,5575.74,2024-12-10,0,Current,0,
REP-303744,LN-203744,CUST-103744,29,6,860.15,596.3,263.85,2023-01-12,111,90+ DPD (NPA / Default),1,2023-04-12
REP-303745,LN-203745,CUST-103745,24,24,253007.29,195525.78,57481.51,2023-11-09,0,Current,0,
REP-303746,LN-203746,CUST-103746,26,26,29401.96,22661.89,6740.07,2024-12-01,0,Current,0,
REP-303747,LN-203747,CUST-103747,13,13,12789.35,10451.74,2337.61,2024-12-21,0,Current,0,
REP-303748,LN-203748,CUST-103748,12,9,12338.31,9371.24,2967.07,2022-10-03,83,61-90 DPD (SMA-2),0,
REP-303749,LN-203749,CUST-103749,12,10,3804.21,2702.68,1101.53,2022-09-01,50,31-60 DPD (SMA-1),0,
REP-303750,LN-203750,CUST-103750,47,47,15692.02,10915.56,4776.46,2024-11-24,0,Current,0,
REP-303751,LN-203751,CUST-103751,22,21,37662.83,28990.22,8672.61,2024-11-08,17,1-30 DPD (SMA-0),0,
REP-303752,LN-203752,CUST-103752,21,21,28465.05,19731.19,8733.86,2024-12-07,0,Current,0,
REP-303753,LN-203753,CUST-103753,21,21,46905.17,37869.45,9035.72,2024-11-26,0,Current,0,
REP-303754,LN-203754,CUST-103754,16,14,18430.24,14636.8,3793.44,2024-10-11,51,31-60 DPD (SMA-1),0,
REP-303755,LN-203755,CUST-103755,18,18,2328.17,1896.47,431.7,2024-12-05,0,Current,0,
REP-303756,LN-203756,CUST-103756,45,43,15077.06,11670.51,3406.55,2024-10-06,41,31-60 DPD (SMA-1),0,
REP-303757,LN-203757,CUST-103757,33,33,37678.48,28758.57,8919.91,2024-11-16,0,Current,0,
REP-303758,LN-203758,CUST-103758,23,9,9339.82,6360.32,2979.5,2023-10-03,180,90+ DPD (NPA / Default),1,2024-01-01
REP-303759,LN-203759,CUST-103759,25,25,18076.79,13127.75,4949.04,2024-12-16,0,Current,0,
REP-303760,LN-203760,CUST-103760,22,21,14636.98,10922.17,3714.81,2024-11-15,17,1-30 DPD (SMA-0),0,
REP-303761,LN-203761,CUST-103761,24,22,63751.56,51408.91,12342.65,2023-02-09,54,31-60 DPD (SMA-1),0,
REP-303762,LN-203762,CUST-103762,19,19,38520.84,31127.39,7393.45,2024-11-26,0,Current,0,
REP-303763,LN-203763,CUST-103763,29,29,22234.15,18087.54,4146.61,2024-11-17,0,Current,0,
REP-303764,LN-203764,CUST-103764,36,36,21298.21,15986.68,5311.53,2024-02-11,0,Current,0,
REP-303765,LN-203765,CUST-103765,24,7,6596.15,5264.51,1331.64,2022-03-27,236,90+ DPD (NPA / Default),1,2022-06-25
REP-303766,LN-203766,CUST-103766,47,44,161158.85,123249.64,37909.21,2024-08-22,71,61-90 DPD (SMA-2),0,
REP-303767,LN-203767,CUST-103767,15,14,22048.52,16530.63,5517.89,2024-10-27,18,1-30 DPD (SMA-0),0,
REP-303768,LN-203768,CUST-103768,36,36,20605.49,15137.9,5467.59,2024-12-13,0,Current,0,
REP-303769,LN-203769,CUST-103769,13,11,10178.69,7687.03,2491.66,2024-09-28,49,31-60 DPD (SMA-1),0,
REP-303770,LN-203770,CUST-103770,13,13,6135.22,4829.73,1305.49,2024-11-26,0,Current,0,
REP-303771,LN-203771,CUST-103771,15,14,8514.66,5852.33,2662.33,2024-11-12,26,1-30 DPD (SMA-0),0,
REP-303772,LN-203772,CUST-103772,12,12,3392.62,2395.31,997.31,2024-12-22,0,Current,0,
REP-303773,LN-203773,CUST-103773,13,13,15617.76,10836.99,4780.77,2024-12-03,0,Current,0,
REP-303774,LN-203774,CUST-103774,12,12,15222.45,10547.75,4674.7,2022-01-14,0,Current,0,
REP-303775,LN-203775,CUST-103775,34,34,8646.72,6746.42,1900.3,2024-11-18,0,Current,0,
REP-303776,LN-203776,CUST-103776,27,27,8680.35,6167.3,2513.05,2024-12-17,0,Current,0,
REP-303777,LN-203777,CUST-103777,25,24,51822.6,40041.24,11781.36,2024-11-06,23,1-30 DPD (SMA-0),0,
REP-303778,LN-203778,CUST-103778,15,15,18786.07,13096.88,5689.19,2024-12-09,0,Current,0,
REP-303779,LN-203779,CUST-103779,22,22,11356.95,8356.51,3000.44,2024-12-14,0,Current,0,
REP-303780,LN-203780,CUST-103780,23,23,18934.38,13448.13,5486.25,2024-12-02,0,Current,0,
REP-303781,LN-203781,CUST-103781,43,43,7773.47,5390.67,2382.8,2024-11-22,0,Current,0,
REP-303782,LN-203782,CUST-103782,29,28,33167.08,25333.72,7833.36,2024-10-28,17,1-30 DPD (SMA-0),0,
REP-303783,LN-203783,CUST-103783,36,35,13587.2,9658.3,3928.9,2024-09-11,29,1-30 DPD (SMA-0),0,
REP-303784,LN-203784,CUST-103784,39,38,10756.22,8028.95,2727.27,2024-11-13,29,1-30 DPD (SMA-0),0,
REP-303785,LN-203785,CUST-103785,41,41,107474.08,79132.99,28341.09,2024-11-17,0,Current,0,
REP-303786,LN-203786,CUST-103786,46,46,70596.77,52901.38,17695.39,2024-11-21,0,Current,0,
REP-303787,LN-203787,CUST-103787,12,5,5269.65,3799.38,1470.27,2021-12-16,236,90+ DPD (NPA / Default),1,2022-03-16
REP-303788,LN-203788,CUST-103788,22,22,7598.24,5847.33,1750.91,2024-11-26,0,Current,0,
REP-303789,LN-203789,CUST-103789,36,36,176544.48,134410.6,42133.88,2023-12-24,0,Current,0,
REP-303790,LN-203790,CUST-103790,19,19,7114.95,5763.44,1351.51,2024-11-21,0,Current,0,
REP-303791,LN-203791,CUST-103791,29,27,26446.99,20989.26,5457.73,2024-10-18,60,31-60 DPD (SMA-1),0,
REP-303792,LN-203792,CUST-103792,12,9,16242.54,11890.06,4352.48,2023-02-08,69,61-90 DPD (SMA-2),0,
REP-303793,LN-203793,CUST-103793,20,20,41478.83,33458.77,8020.06,2024-12-02,0,Current,0,
REP-303794,LN-203794,CUST-103794,29,29,18842.03,13625.53,5216.5,2024-11-24,0,Current,0,
REP-303795,LN-203795,CUST-103795,23,21,82191.56,58981.74,23209.82,2024-10-17,53,31-60 DPD (SMA-1),0,
REP-303796,LN-203796,CUST-103796,30,30,52060.6,37879.53,14181.07,2024-12-12,0,Current,0,
REP-303797,LN-203797,CUST-103797,32,32,24574.15,17125.85,7448.3,2024-11-23,0,Current,0,
REP-303798,LN-203798,CUST-103798,14,14,11622.58,8129.11,3493.47,2024-12-07,0,Current,0,
REP-303799,LN-203799,CUST-103799,25,25,48218.16,37948.03,10270.13,2024-12-14,0,Current,0,
REP-303800,LN-203800,CUST-103800,37,37,36518.51,27376.3,9142.21,2024-11-18,0,Current,0,
REP-303801,LN-203801,CUST-103801,24,24,11464.89,8969.71,2495.18,2024-12-12,0,Current,0,
REP-303802,LN-203802,CUST-103802,41,40,6584.99,5049.36,1535.63,2024-11-07,28,1-30 DPD (SMA-0),0,
REP-303803,LN-203803,CUST-103803,24,23,132346.83,104808.92,27537.91,2023-05-29,25,1-30 DPD (SMA-0),0,
REP-303804,LN-203804,CUST-103804,41,39,2977.15,2357.85,619.3,2024-09-14,39,31-60 DPD (SMA-1),0,
REP-303805,LN-203805,CUST-103805,19,19,7907.89,6132.27,1775.62,2024-12-18,0,Current,0,
REP-303806,LN-203806,CUST-103806,27,26,26687.9,19238.61,7449.29,2024-11-18,27,1-30 DPD (SMA-0),0,
REP-303807,LN-203807,CUST-103807,46,44,16748.34,13174.92,3573.42,2024-09-23,39,31-60 DPD (SMA-1),0,
REP-303808,LN-203808,CUST-103808,24,24,12471.03,9843.57,2627.46,2024-12-13,0,Current,0,
REP-303809,LN-203809,CUST-103809,28,28,14721.98,11777.21,2944.77,2024-12-04,0,Current,0,
REP-303810,LN-203810,CUST-103810,29,28,53109.83,40875.44,12234.39,2024-11-12,4,1-30 DPD (SMA-0),0,
REP-303811,LN-203811,CUST-103811,17,17,4270.16,3268.3,1001.86,2024-12-03,0,Current,0,
REP-303812,LN-203812,CUST-103812,38,36,28073.01,22719.17,5353.84,2024-09-28,60,31-60 DPD (SMA-1),0,
REP-303813,LN-203813,CUST-103813,17,6,702.99,480.39,222.6,2024-01-12,132,90+ DPD (NPA / Default),1,2024-04-11
REP-303814,LN-203814,CUST-103814,37,35,17326.37,12830.78,4495.59,2024-09-26,56,31-60 DPD (SMA-1),0,
REP-303815,LN-203815,CUST-103815,18,9,3583.41,2802.43,780.98,2024-03-19,537,90+ DPD (NPA / Default),1,2024-06-17
REP-303816,LN-203816,CUST-103816,26,26,9319.44,7588.84,1730.6,2024-12-08,0,Current,0,
REP-303817,LN-203817,CUST-103817,22,21,153410.44,105475.42,47935.02,2024-11-05,26,1-30 DPD (SMA-0),0,
REP-303818,LN-203818,CUST-103818,28,27,50736.93,39958.9,10778.03,2024-10-21,30,1-30 DPD (SMA-0),0,
REP-303819,LN-203819,CUST-103819,29,29,24523.12,17622.07,6901.05,2024-11-20,0,Current,0,
REP-303820,LN-203820,CUST-103820,24,22,121797.33,99301.89,22495.44,2022-11-02,53,31-60 DPD (SMA-1),0,
REP-303821,LN-203821,CUST-103821,33,33,18616.63,12864.07,5752.56,2024-11-18,0,Current,0,
REP-303822,LN-203822,CUST-103822,34,32,25053.75,17911.58,7142.17,2024-10-03,38,31-60 DPD (SMA-1),0,
REP-303823,LN-203823,CUST-103823,44,43,55471.8,38110.26,17361.54,2024-10-14,8,1-30 DPD (SMA-0),0,
REP-303824,LN-203824,CUST-103824,40,40,94849.83,72941.89,21907.94,2024-12-11,0,Current,0,
REP-303825,LN-203825,CUST-103825,15,5,1563.73,1258.29,305.44,2024-02-17,154,90+ DPD (NPA / Default),1,2024-05-17
REP-303826,LN-203826,CUST-103826,35,32,40434.34,28434.07,12000.27,2024-09-08,68,61-90 DPD (SMA-2),0,
REP-303827,LN-203827,CUST-103827,38,38,10407.73,7653.97,2753.76,2024-11-23,0,Current,0,
REP-303828,LN-203828,CUST-103828,38,38,12461.23,8665.65,3795.58,2024-12-11,0,Current,0,
REP-303829,LN-203829,CUST-103829,32,32,64497.22,47357.47,17139.75,2024-12-10,0,Current,0,
REP-303830,LN-203830,CUST-103830,45,44,28934.23,20631.99,8302.24,2024-10-11,13,1-30 DPD (SMA-0),0,
REP-303831,LN-203831,CUST-103831,39,39,15108.46,10988.98,4119.48,2024-11-26,0,Current,0,
REP-303832,LN-203832,CUST-103832,12,11,29316.19,21830.57,7485.62,2024-06-30,17,1-30 DPD (SMA-0),0,
REP-303833,LN-203833,CUST-103833,12,10,6525.74,4822.28,1703.46,2024-09-29,57,31-60 DPD (SMA-1),0,
REP-303834,LN-203834,CUST-103834,24,24,21397.65,15605.39,5792.26,2023-12-19,0,Current,0,
REP-303835,LN-203835,CUST-103835,23,22,13834.7,9965.86,3868.84,2024-10-31,16,1-30 DPD (SMA-0),0,
REP-303836,LN-203836,CUST-103836,24,13,4006.12,2848.81,1157.31,2022-10-10,445,90+ DPD (NPA / Default),1,2023-01-08
REP-303837,LN-203837,CUST-103837,20,20,7660.07,5559.92,2100.15,2024-12-09,0,Current,0,
REP-303838,LN-203838,CUST-103838,12,12,51888.94,36069.12,15819.82,2024-12-07,0,Current,0,
REP-303839,LN-203839,CUST-103839,15,15,10547.49,7503.96,3043.53,2024-12-11,0,Current,0,
REP-303840,LN-203840,CUST-103840,44,44,20618.76,14764.27,5854.49,2024-11-12,0,Current,0,
REP-303841,LN-203841,CUST-103841,28,27,63379.6,48411.37,14968.23,2024-11-13,22,1-30 DPD (SMA-0),0,
REP-303842,LN-203842,CUST-103842,44,44,127715.65,98066.25,29649.4,2024-11-19,0,Current,0,
REP-303843,LN-203843,CUST-103843,33,33,21461.36,17448.24,4013.12,2024-11-22,0,Current,0,
REP-303844,LN-203844,CUST-103844,23,22,19903.94,16234.08,3669.86,2024-10-30,19,1-30 DPD (SMA-0),0,
REP-303845,LN-203845,CUST-103845,31,31,27288.6,20023.91,7264.69,2024-12-03,0,Current,0,
REP-303846,LN-203846,CUST-103846,16,13,1402.68,1075.91,326.77,2024-09-21,63,61-90 DPD (SMA-2),0,
REP-303847,LN-203847,CUST-103847,28,27,95490.15,68707.16,26782.99,2024-11-05,21,1-30 DPD (SMA-0),0,
REP-303848,LN-203848,CUST-103848,42,41,13776.29,10084.62,3691.67,2024-11-10,7,1-30 DPD (SMA-0),0,
REP-303849,LN-203849,CUST-103849,45,44,19433.86,13596.74,5837.12,2024-10-22,22,1-30 DPD (SMA-0),0,
REP-303850,LN-203850,CUST-103850,34,34,37778.91,29575.0,8203.91,2024-11-19,0,Current,0,
REP-303851,LN-203851,CUST-103851,23,23,29376.34,22558.16,6818.18,2024-12-10,0,Current,0,
REP-303852,LN-203852,CUST-103852,27,27,32346.66,23987.86,8358.8,2024-12-07,0,Current,0,
REP-303853,LN-203853,CUST-103853,34,34,28365.76,19935.34,8430.42,2024-11-17,0,Current,0,
REP-303854,LN-203854,CUST-103854,29,29,18919.12,14544.86,4374.26,2024-11-19,0,Current,0,
REP-303855,LN-203855,CUST-103855,43,43,55205.37,39778.45,15426.92,2024-11-27,0,Current,0,
REP-303856,LN-203856,CUST-103856,28,28,37055.97,27741.96,9314.01,2024-12-15,0,Current,0,
REP-303857,LN-203857,CUST-103857,31,29,19909.71,15955.47,3954.24,2024-09-30,54,31-60 DPD (SMA-1),0,
REP-303858,LN-203858,CUST-103858,35,34,11698.1,8088.11,3609.99,2024-10-22,4,1-30 DPD (SMA-0),0,
REP-303859,LN-203859,CUST-103859,23,22,22258.85,17043.23,5215.62,2024-10-25,14,1-30 DPD (SMA-0),0,
REP-303860,LN-203860,CUST-103860,37,35,4638.05,3446.0,1192.05,2024-09-27,49,31-60 DPD (SMA-1),0,
REP-303861,LN-203861,CUST-103861,27,25,12663.15,8786.69,3876.46,2024-10-09,50,31-60 DPD (SMA-1),0,
REP-303862,LN-203862,CUST-103862,28,26,18826.97,12934.93,5892.04,2024-10-05,38,31-60 DPD (SMA-1),0,
REP-303863,LN-203863,CUST-103863,14,14,11142.48,8949.77,2192.71,2024-12-04,0,Current,0,
REP-303864,LN-203864,CUST-103864,22,20,6120.8,4798.75,1322.05,2024-10-15,40,31-60 DPD (SMA-1),0,
REP-303865,LN-203865,CUST-103865,47,47,108434.71,83099.14,25335.57,2024-12-03,0,Current,0,
REP-303866,LN-203866,CUST-103866,28,28,31837.68,25529.76,6307.92,2024-11-29,0,Current,0,
REP-303867,LN-203867,CUST-103867,44,44,45080.94,35670.85,9410.09,2024-12-10,0,Current,0,
REP-303868,LN-203868,CUST-103868,28,28,82789.03,66496.5,16292.53,2024-11-30,0,Current,0,
REP-303869,LN-203869,CUST-103869,36,35,14539.52,11614.67,2924.85,2024-11-15,5,1-30 DPD (SMA-0),0,
REP-303870,LN-203870,CUST-103870,33,33,55272.92,41510.52,13762.4,2024-11-24,0,Current,0,
REP-303871,LN-203871,CUST-103871,19,16,5460.95,4349.12,1111.83,2024-09-04,83,61-90 DPD (SMA-2),0,
REP-303872,LN-203872,CUST-103872,31,30,5696.28,4184.77,1511.51,2024-11-08,3,1-30 DPD (SMA-0),0,
REP-303873,LN-203873,CUST-103873,30,30,49305.09,40417.9,8887.19,2024-12-06,0,Current,0,
REP-303874,LN-203874,CUST-103874,29,28,4214.99,2885.48,1329.51,2024-10-21,16,1-30 DPD (SMA-0),0,
REP-303875,LN-203875,CUST-103875,22,22,37097.46,27364.57,9732.89,2024-12-19,0,Current,0,
REP-303876,LN-203876,CUST-103876,17,17,17096.37,13617.37,3479.0,2024-12-19,0,Current,0,
REP-303877,LN-203877,CUST-103877,20,20,7048.57,5221.06,1827.51,2024-11-21,0,Current,0,
REP-303878,LN-203878,CUST-103878,12,2,1387.4,993.48,393.92,2022-03-10,175,90+ DPD (NPA / Default),1,2022-06-08
REP-303879,LN-203879,CUST-103879,16,14,99190.67,77578.21,21612.46,2024-09-27,37,31-60 DPD (SMA-1),0,
REP-303880,LN-203880,CUST-103880,32,31,15686.48,12731.32,2955.16,2024-11-14,10,1-30 DPD (SMA-0),0,
REP-303881,LN-203881,CUST-103881,26,23,37309.39,29359.59,7949.8,2024-09-05,80,61-90 DPD (SMA-2),0,
REP-303882,LN-203882,CUST-103882,45,45,93242.58,71346.15,21896.43,2024-12-04,0,Current,0,
REP-303883,LN-203883,CUST-103883,36,36,32174.94,26080.5,6094.44,2024-12-05,0,Current,0,
REP-303884,LN-203884,CUST-103884,45,45,74968.64,57521.16,17447.48,2024-12-07,0,Current,0,
REP-303885,LN-203885,CUST-103885,18,18,21601.71,17497.99,4103.72,2024-12-14,0,Current,0,
REP-303886,LN-203886,CUST-103886,20,19,25187.48,18738.03,6449.45,2024-11-13,28,1-30 DPD (SMA-0),0,
REP-303887,LN-203887,CUST-103887,36,36,11635.8,9247.2,2388.6,2024-02-24,0,Current,0,
REP-303888,LN-203888,CUST-103888,25,22,10279.29,7125.18,3154.11,2024-09-18,75,61-90 DPD (SMA-2),0,
REP-303889,LN-203889,CUST-103889,14,13,7128.97,5711.36,1417.61,2024-10-29,12,1-30 DPD (SMA-0),0,
REP-303890,LN-203890,CUST-103890,16,14,66045.38,48989.47,17055.91,2024-10-12,58,31-60 DPD (SMA-1),0,
REP-303891,LN-203891,CUST-103891,19,19,10185.94,6991.3,3194.64,2024-12-14,0,Current,0,
REP-303892,LN-203892,CUST-103892,33,33,67845.13,50772.43,17072.7,2024-11-20,0,Current,0,
REP-303893,LN-203893,CUST-103893,12,12,22733.29,17558.92,5174.37,2024-12-17,0,Current,0,
REP-303894,LN-203894,CUST-103894,36,33,12188.9,8318.53,3870.37,2024-03-21,62,61-90 DPD (SMA-2),0,
REP-303895,LN-203895,CUST-103895,46,46,55192.36,43231.24,11961.12,2024-11-20,0,Current,0,
REP-303896,LN-203896,CUST-103896,27,27,11039.92,7647.17,3392.75,2024-12-17,0,Current,0,
REP-303897,LN-203897,CUST-103897,29,29,20732.35,16904.63,3827.72,2024-12-16,0,Current,0,
REP-303898,LN-203898,CUST-103898,26,26,12210.82,9243.22,2967.6,2024-12-12,0,Current,0,
REP-303899,LN-203899,CUST-103899,32,30,21371.66,14598.04,6773.62,2024-09-24,55,31-60 DPD (SMA-1),0,
REP-303900,LN-203900,CUST-103900,31,29,77621.93,56039.13,21582.8,2024-10-07,44,31-60 DPD (SMA-1),0,
REP-303901,LN-203901,CUST-103901,12,12,20488.78,14130.59,6358.19,2024-08-01,0,Current,0,
REP-303902,LN-203902,CUST-103902,12,6,5726.04,4547.29,1178.75,2022-04-19,156,90+ DPD (NPA / Default),1,2022-07-18
REP-303903,LN-203903,CUST-103903,17,17,14045.64,11399.76,2645.88,2024-12-02,0,Current,0,
REP-303904,LN-203904,CUST-103904,16,16,3308.45,2256.79,1051.66,2024-11-26,0,Current,0,
REP-303905,LN-203905,CUST-103905,12,11,4898.41,3678.08,1220.33,2023-10-17,4,1-30 DPD (SMA-0),0,
REP-303906,LN-203906,CUST-103906,46,46,71369.58,50140.27,21229.31,2024-12-07,0,Current,0,
REP-303907,LN-203907,CUST-103907,24,24,38076.96,29314.13,8762.83,2023-04-01,0,Current,0,
REP-303908,LN-203908,CUST-103908,25,24,25581.33,19892.78,5688.55,2024-11-04,26,1-30 DPD (SMA-0),0,
REP-303909,LN-203909,CUST-103909,21,21,41037.57,33560.8,7476.77,2024-12-08,0,Current,0,
REP-303910,LN-203910,CUST-103910,38,36,52057.1,36956.16,15100.94,2024-09-15,48,31-60 DPD (SMA-1),0,
REP-303911,LN-203911,CUST-103911,18,17,4634.84,3294.29,1340.55,2024-11-12,28,1-30 DPD (SMA-0),0,
REP-303912,LN-203912,CUST-103912,18,16,7107.51,5170.29,1937.22,2024-09-30,36,31-60 DPD (SMA-1),0,
REP-303913,LN-203913,CUST-103913,32,32,34099.43,27341.03,6758.4,2024-12-12,0,Current,0,
REP-303914,LN-203914,CUST-103914,35,35,107191.71,82084.43,25107.28,2024-12-02,0,Current,0,
REP-303915,LN-203915,CUST-103915,24,24,27624.86,19892.26,7732.6,2024-12-10,0,Current,0,
REP-303916,LN-203916,CUST-103916,12,12,27683.62,18872.26,8811.36,2023-02-02,0,Current,0,
REP-303917,LN-203917,CUST-103917,30,30,114571.52,86926.6,27644.92,2024-12-06,0,Current,0,
REP-303918,LN-203918,CUST-103918,35,35,40712.89,31348.94,9363.95,2024-11-19,0,Current,0,
REP-303919,LN-203919,CUST-103919,14,14,16835.03,11881.56,4953.47,2024-12-09,0,Current,0,
REP-303920,LN-203920,CUST-103920,12,9,3843.08,2739.21,1103.87,2023-03-22,71,61-90 DPD (SMA-2),0,
REP-303921,LN-203921,CUST-103921,25,25,72483.18,52653.67,19829.51,2024-12-05,0,Current,0,
REP-303922,LN-203922,CUST-103922,28,28,88986.6,67589.0,21397.6,2024-11-27,0,Current,0,
REP-303923,LN-203923,CUST-103923,23,21,11627.56,8449.91,3177.65,2024-10-04,40,31-60 DPD (SMA-1),0,
REP-303924,LN-203924,CUST-103924,19,19,29689.84,22110.04,7579.8,2024-12-18,0,Current,0,
REP-303925,LN-203925,CUST-103925,24,22,35556.69,27286.75,8269.94,2024-08-11,42,31-60 DPD (SMA-1),0,
REP-303926,LN-203926,CUST-103926,20,18,10832.29,8651.92,2180.37,2024-10-14,36,31-60 DPD (SMA-1),0,
REP-303927,LN-203927,CUST-103927,41,41,14000.23,9644.16,4356.07,2024-12-03,0,Current,0,
REP-303928,LN-203928,CUST-103928,39,39,83373.65,64968.13,18405.52,2024-12-08,0,Current,0,
REP-303929,LN-203929,CUST-103929,43,43,64117.45,51363.35,12754.1,2024-11-13,0,Current,0,
REP-303930,LN-203930,CUST-103930,21,21,15865.42,12526.79,3338.63,2024-12-07,0,Current,0,
REP-303931,LN-203931,CUST-103931,12,12,5331.79,4194.25,1137.54,2023-07-09,0,Current,0,
REP-303932,LN-203932,CUST-103932,12,12,18481.37,13893.81,4587.56,2024-10-09,0,Current,0,
REP-303933,LN-203933,CUST-103933,12,11,13272.53,10809.47,2463.06,2024-03-23,15,1-30 DPD (SMA-0),0,
REP-303934,LN-203934,CUST-103934,12,12,3608.1,2641.12,966.98,2023-04-01,0,Current,0,
REP-303935,LN-203935,CUST-103935,22,20,15673.25,11246.81,4426.44,2024-09-24,48,31-60 DPD (SMA-1),0,
REP-303936,LN-203936,CUST-103936,24,23,9725.57,7399.21,2326.36,2024-11-05,20,1-30 DPD (SMA-0),0,
REP-303937,LN-203937,CUST-103937,29,26,8042.68,5807.66,2235.02,2024-09-07,69,61-90 DPD (SMA-2),0,
REP-303938,LN-203938,CUST-103938,12,10,15551.19,10931.11,4620.08,2023-04-23,34,31-60 DPD (SMA-1),0,
REP-303939,LN-203939,CUST-103939,21,21,23838.61,18026.56,5812.05,2024-12-20,0,Current,0,
REP-303940,LN-203940,CUST-103940,13,13,7575.78,5971.19,1604.59,2024-12-06,0,Current,0,
REP-303941,LN-203941,CUST-103941,15,15,69609.18,48880.03,20729.15,2024-12-20,0,Current,0,
REP-303942,LN-203942,CUST-103942,41,41,60700.99,47664.28,13036.71,2024-11-27,0,Current,0,
REP-303943,LN-203943,CUST-103943,27,3,439.09,332.1,106.99,2022-12-18,111,90+ DPD (NPA / Default),1,2023-03-18
REP-303944,LN-203944,CUST-103944,42,41,175664.57,141537.31,34127.26,2024-10-27,30,1-30 DPD (SMA-0),0,
REP-303945,LN-203945,CUST-103945,19,19,15069.14,10712.8,4356.34,2024-11-28,0,Current,0,
REP-303946,LN-203946,CUST-103946,42,42,33483.11,23722.35,9760.76,2024-11-19,0,Current,0,
REP-303947,LN-203947,CUST-103947,24,22,20309.5,16521.16,3788.34,2024-01-07,57,31-60 DPD (SMA-1),0,
REP-303948,LN-203948,CUST-103948,20,19,5590.67,4366.86,1223.81,2024-11-18,16,1-30 DPD (SMA-0),0,
REP-303949,LN-203949,CUST-103949,31,31,36168.43,26950.9,9217.53,2024-11-24,0,Current,0,
REP-303950,LN-203950,CUST-103950,38,38,33553.96,23013.09,10540.87,2024-11-20,0,Current,0,
REP-303951,LN-203951,CUST-103951,19,16,9279.06,7046.55,2232.51,2024-08-29,64,61-90 DPD (SMA-2),0,
REP-303952,LN-203952,CUST-103952,43,41,5196.79,3646.61,1550.18,2024-10-10,53,31-60 DPD (SMA-1),0,
REP-303953,LN-203953,CUST-103953,44,43,40942.82,32756.48,8186.34,2024-10-14,28,1-30 DPD (SMA-0),0,
REP-303954,LN-203954,CUST-103954,18,18,19708.78,15830.43,3878.35,2024-11-24,0,Current,0,
REP-303955,LN-203955,CUST-103955,27,27,52635.3,38465.88,14169.42,2024-12-16,0,Current,0,
REP-303956,LN-203956,CUST-103956,34,33,6542.66,4942.45,1600.21,2024-10-19,19,1-30 DPD (SMA-0),0,
REP-303957,LN-203957,CUST-103957,13,13,3600.31,2741.56,858.75,2024-12-21,0,Current,0,
REP-303958,LN-203958,CUST-103958,24,23,27135.81,20149.78,6986.03,2022-12-15,20,1-30 DPD (SMA-0),0,
REP-303959,LN-203959,CUST-103959,21,21,10419.9,8452.54,1967.36,2024-11-30,0,Current,0,
REP-303960,LN-203960,CUST-103960,45,44,19117.69,14379.03,4738.66,2024-11-05,19,1-30 DPD (SMA-0),0,
REP-303961,LN-203961,CUST-103961,24,24,19999.2,15326.83,4672.37,2023-12-18,0,Current,0,
REP-303962,LN-203962,CUST-103962,21,19,12771.57,9478.24,3293.33,2024-10-17,58,31-60 DPD (SMA-1),0,
REP-303963,LN-203963,CUST-103963,32,32,30417.74,22126.27,8291.47,2024-12-14,0,Current,0,
REP-303964,LN-203964,CUST-103964,42,42,38843.05,29582.86,9260.19,2024-11-19,0,Current,0,
REP-303965,LN-203965,CUST-103965,16,16,6727.51,5428.92,1298.59,2024-12-14,0,Current,0,
REP-303966,LN-203966,CUST-103966,25,25,25384.22,17933.09,7451.13,2024-11-28,0,Current,0,
REP-303967,LN-203967,CUST-103967,32,32,12474.8,9652.11,2822.69,2024-12-02,0,Current,0,
